x,y,sigma,sigma_vee,psi
-2.2000000000000002,-1.3999999999999999,0.0014204233681623859,0.0014204233282633107,-0.23458961818973884
-2.2000000000000002,-1.2,0.0014185804456471097,0.0014185596290248656,-0.24740255045404883
-2.2000000000000002,-1,0.0014167141010675223,0.0014167036556193295,-0.2601623676171097
-2.2000000000000002,-0.80000000000000004,0.0014148716556025601,0.0014148588851924527,-0.2728451643018876
-2.2000000000000002,-0.59999999999999998,0.0014130185745393254,0.0014130157699573731,-0.2855165815430597
-2.2000000000000002,-0.40000000000000002,0.0014112318051952377,0.0014111726547222933,-0.2981879987842333
-2.2000000000000002,-0.20000000000000001,0.0014093295394872138,0.0014093295394872138,-0.3108594160254054
-2.2000000000000002,0,0.0014075251336318104,0.0014075028235586479,-0.323418088034296
-2.2000000000000002,0.20000000000000001,0.001405690958079816,0.0014056761076300819,-0.33597676004318661
-2.2000000000000002,0.40000000000000002,0.0014038645631381007,0.0014038497444971599,-0.34853300658202591
-2.2000000000000002,0.59999999999999998,0.0014020406395207235,0.0014020241079089075,-0.36108425812626105
-2.2000000000000002,0.80000000000000004,0.0014002225878329371,0.0014002037179849222,-0.37359943885365982
-2.2000000000000002,1,0.0013983913206020333,0.0013983843467633215,-0.38610761600216448
-2.2000000000000002,1.2,0.0013965920249963872,0.0013965677944524219,-0.39859641313959976
-2.2000000000000002,1.3999999999999999,0.0013947788153030717,0.0013947556664000245,-0.41105479349983171
-2.2000000000000002,1.6000000000000001,0.0013929546059334059,0.0013929456518523334,-0.42349864351520766
-2.2000000000000002,1.8,0.0013911833787815073,0.0013911465669307604,-0.43586735235102242
-2.2000000000000002,2,0.0013893610719247342,0.0013893490015125601,-0.44822561460114962
-2.2000000000000002,2.2000000000000002,0.0013875946996751987,0.0013875514360943602,-0.46058387685127389
-2.2000000000000002,2.3999999999999999,0.0013857538706761603,0.0013857538706761603,-0.4729421391013981
-2.2000000000000002,2.6000000000000001,0.0013839819448492256,0.0013839819448492256,-0.48512412916157394
-2,-2.2000000000000002,0.0014275924317153532,0.0014275740994111866,-0.18542806654809238
-2,-2,0.0014256658794556034,0.001425651172815938,-0.19864818689042629
-2,-1.8,0.0014237282462206896,0.0014237282462206896,-0.21186830723275871
-2,-1.6000000000000001,0.0014218950819405178,0.0014218547422989519,-0.22474864669470596
-2,-1.3999999999999999,0.0014199812383772141,0.0014199812383772141,-0.23762898615665318
-2,-1.2,0.0014181255600478843,0.0014181203831634829,-0.25042236575105536
-2,-1,0.0014162825812255285,0.0014162644489459407,-0.26318191349665748
-2,-0.80000000000000004,0.001414419126788465,0.001414419126788465,-0.27586850332930302
-2,-0.59999999999999998,0.0014125786139708933,0.0014125760518918327,-0.28853964324365056
-2,-0.40000000000000002,0.0014107503130028412,0.0014107329769952003,-0.30121078315799804
-2,-0.20000000000000001,0.0014089031292676853,0.0014088922765923392,-0.31386559842766781
